"id_molec","name"
"BrC1=C(N)C(=CC=C1)C(F)(F)F","2-bromo-6-trifluoromethylaniline"
"C(#N)C1=C(N)C(=CC=C1)C(F)(F)F","2-cyano-6-trifluoromethylaniline"
"C(C)(=O)N(N=NC1=C(C=CC(=C1)C(F)(F)F)C#N)C1=C(C=CC(=C1)C(F)(F)F)C#N","3-acetyl-1,3-bis(2-cyano-5-trifluoromethylphenyl)triazene"
"C(#N)C1=C(C=C(C=C1)C(F)(F)F)N=NNC1=C(C=CC(=C1)C(F)(F)F)C#N","1,3-bis(2-cyano-5-trifluoromethylphenyl)triazene"
"C1(=CC=CC=C1)NC(=O)N(N=NC1=C(C=CC(=C1)C(F)(F)F)C#N)C1=C(C=CC(=C1)C(F)(F)F)C#N","3-(n-phenylcarbamoyl)-1,3-bis(2-cyano-5-trifluoromethylphenyl)-triazene"
"CNC(=O)N(N=NC1=C(C=CC(=C1)C(F)(F)F)C#N)C1=C(C=CC(=C1)C(F)(F)F)C#N","3-(n-methylcarbamoyl)-1,3-bis(2-cyano-5-trifluoromethylphenyl)triazene"
"C(CC)NC(=O)N(N=NC1=C(C=CC(=C1)C(F)(F)F)C#N)C1=C(C=CC(=C1)C(F)(F)F)C#N","3-(n-propylcarbamoyl)-1,3-bis(2-cyano-5-trifluoromethylphenyl)triazene"
"C(CC)N=C=O","propyl isocyanate"
"C(CCC)OC(=O)N=C=O","butoxycarbonyl isocyanate"
"C(N)(OCCCC)=O","butyl carbamate"
"C(CC)OC(=O)N=C=O","propoxycarbonyl isocyanate"
"C(N)(OCCC)=O","propyl carbamate"
"C(C(C)C)(=O)N(N=NC1=C(C=CC(=C1)C(F)(F)F)C#N)C1=C(C=CC(=C1)C(F)(F)F)C#N","3-isobutyryl-1,3-bis(2-cyano-5-trifluoromethylphenyl)triazene"
"C(#N)C1=C(C=C(C=C1)C(F)(F)F)NN=NC1=CC=CC=C1","3-(2-cyano-5-trifluoromethylphenyl)-1-phenyltriazene"
"ClCC(=O)N(N=NC1=C(C=CC(=C1)C(F)(F)F)C#N)C1=C(C=CC(=C1)C(F)(F)F)C#N","3-(2-chloroacetyl)-1,3-bis(2-cyano-5-trifluoromethylphenyl)triazene"
"Cl.C(C)N(CC)CCCC(=O)N(N=NC1=C(C=CC(=C1)C(F)(F)F)C#N)C1=C(C=CC(=C1)C(F)(F)F)C#N","3-[4-(n,n-diethylamino)butyryl]-1,3-bis(2-cyano-5-trifluoromethylphenyl)-triazene hydrochloride"
"Br.CN(C)C(C(=O)N(N=NC1=C(C=CC(=C1)C(F)(F)F)C#N)C1=C(C=CC(=C1)C(F)(F)F)C#N)C","3-[2-(n,n-dimethylamino)propionyl]-1,3-bis(2-cyano-5-trifluoromethylphenyl)triazene hydrobromide"
"BrCCC(=O)Cl","3-bromopropionyl chloride"
"C(=O)(O)CCC(=O)N(N=NC1=C(C=CC(=C1)C(F)(F)F)C#N)C1=C(C=CC(=C1)C(F)(F)F)C#N","3-(3-carboxypropionyl)-1,3-bis(2-cyano-5-trifluoromethylphenyl)triazene"
"C(CCC(=O)Cl)(=O)Cl","succinyl chloride"
"OC1=C(C=NC2=CC=CC=C12)C(=O)OCC","ethyl 4-hydroxyquinoline-3-carboxylate"
"FC=1C=C2C(=C(C=NC2=CC1)C(=O)OCC)O","ethyl 6-fluoro-4-hydroxyquinoline-3-carboxylate"
"FC=1C=C2C(CC(NC2=CC1)C)=O","6-fluoro-2-methyl-4-oxo-1,2,3,4-tetrahydroquinoline"
"FC=1C=C2C(=CC=NC2=CC1)OC","6-fluoro-4-methoxyquinoline"
"O=C1C(=CN2C(CC(C3=C2C1=CC(=C3)F)=O)C)C(=O)OCC","ethyl 6,7-dihydro-1,7-dioxo-9-fluoro-5-methyl-1h,5h-benzo[ij]-quinolizine2-carboxylate"
"OC1C2=C3C(C(C(=CN3C(C1)C)C(=O)O)=O)=C(C=C2)[N+](=O)[O-]","6,7-dihydro-7-hydroxy-5-methyl-10-nitro-1-oxo-1h,5h-benzo[ij]quinolizine-2-carboxylic acid"
"OC1C2=C3C(C(C(=CN3C(C1)C)C(=O)O)=O)=CC=C2","6,7-dihydro-7-hydroxy-5-methyl-1-oxo-1h,5h-benzo[ij]quinolizine-2-carboxylic acid"
"C(C)(=O)NC=1C=CC=2C(CC(N3C=C(C(C1C23)=O)C(=O)O)C)=O","10-acetamido-6,7-dihydro-5-methyl-1,7-dioxo-1h,5h-benzo[ij]quinolizine-2-carboxylic acid"
"NC=1C=CC=2C(CC(N3C=C(C(C1C23)=O)C(=O)O)C)=O","10-amino-6,7-dihydro-5-methyl-1,7-dioxo-1h,5h-benzo[ij]quinolizine-2-carboxylic acid"
"[Cl-].C(CCC)OC1=CC=C(C(C[NH3+])=O)C=C1","p-n-butoxyphenacylammonium chloride"
"C(CCC)OC1=CC=C(C(CBr)=O)C=C1","p-n-butoxyphenacyl bromide"
"C(CCC)OC1=CC=C(C=C1)C(C)=O","p-n butoxyacetophenone"
"ClC1=C(C=C(C=C1)C1=NC(=NO1)C=1OC=CC1)NC(OC)=O","[2-chloro-5-[3-(2-furanyl)-1,2,4-oxadiazol-5-yl]phenyl]carbamic acid, methyl ester"
"NC=1C=C(C=CC1Cl)C1=NC(=NO1)C=1OC=CC1","5-(3-amino-4-chlorophenyl)-3-(2-furanyl)-1,2,4-oxadiazole"
"ClC1=C(C=C(C=C1)C1=NC(=NO1)C=1OC=CC1)NC(OCC(Cl)(Cl)Cl)=O","[2-chloro-5-[3-(2-furanyl)-1,2,4-oxadiazol-5-yl]phenyl]carbamic acid, 2,2,2-trichloroethyl ester"
"ClC1=C(C=C(C=C1)C1=NC(=NO1)C=1OC=CC1)NC(OC1=CC=CC=C1)=O","[2-chloro-5-[3 -(2-furanyl)-1,2,4-oxadiazol-5-yl]phenyl]carbamic acid, phenyl ester"
"NC1=CC(=C(C=C1)C1=NC(=NO1)C=1OC=CC1)Cl","5-(4-amino-2-chlorophenyl)-3-(2-furanyl)-1,2,4-oxadiazole"
"ClC1=C(C=CC(=C1)[N+](=O)[O-])C1=NC(=NO1)C=1OC=CC1","5-(2-chloro-4-nitrophenyl)-3-(2-furanyl)-1,2,4-oxadiazole"
"ClC=1C=C(C=CC1C1=NC(=NO1)C=1OC=CC1)NC(OC1=CC=CC=C1)=O","[3-chloro-4-[3-(2-furanyl)-1,2,4-oxadiazol-5-yl]phenyl]carbamic acid, phenyl ester"
"ClC=1C=C(C=CC1C1=NC(=NO1)C=1OC=CC1)NC(OCC(Cl)(Cl)Cl)=O","[3-chloro-4-[3-(2-furanyl)-1,2,4-oxadiazol-5-yl]phenyl]carbamic acid, 2,2,2-trichloroethyl ester"
"C(C)OC(C=C(C)NC1=CC(=C(C=C1)OC)OC)=O","ethyl-3-[(3,4-dimethoxy)anilino]-2-butenoate"
"OC=C1C(N(C2=CC(=C(C=C2C1=O)OC)OC)C(=O)OC)C","3-hydroxymethylene-6,7-dimethoxy-2-methyl-4-oxo-1,2,3,4-tetrahydro-1-quinoline carboxylic acid, methyl ester"
"COC=1C=C2C(CC(N(C2=CC1OC)C(=O)OC)C)=O","methyl 6,7-dimethoxy-2-methyl-4-oxo-1,2,3,4-tetrahydroquinoline-1-carboxylate"
"OC=C1C(N(C2=CC(=C(C=C2C1=O)OC)OC)C(=O)OCCCC)C","3-hydroxymethylene-6,7-dimethoxy-2-methyl-4-oxo-1,2,3,4-tetrahydro-1-quinoline carboxylic acid, butyl ester"
"COC=1C=C2C(CC(N(C2=CC1OC)C(=O)OCCCC)C)=O","butyl 6,7-dimethoxy-2-methyl-4-oxo-1,2,3,4-tetrahydroquinoline-1-carboxylate"
"OC=C1C(N(C2=CC(=C(C=C2C1=O)OC)OC)C(=O)OCC1=CC=CC=C1)C","3-hydroxymethylene-6,7-dimethoxy-2-methyl-4-oxo-1,2,3,4-tetrahydro-1-quinoline carboxylic acid, benzyl ester"
"COC=1C=C2C(CC(N(C2=CC1OC)C(=O)OCC1=CC=CC=C1)C)=O","benzyl 6,7-dimethoxy-2-methyl-4-oxo-1,2,3,4-tetrahydroquinoline-1-carboxylate"
"CC1(CC(C=C(C1)N1CCCC1)=C(C(C#N)O)C#N)C","[5,5-dimethyl-1-(1-pyrrolidinyl)-1-cyclohexen-3-ylidene] malonitrile"
"Cl(=O)(=O)(=O)[O-].ClC1=CC(CC(C1)(C)C)=[N+]1CCCC1","n-(3-chloro-5,5-dimethylcyclohex-2-en-1-ylidene)-pyrrolidiniumperchlorate"
"C(C)N1C(SC(C1=O)=C1C=C(CC(C1)(C)C)N1CCCC1)=S","3-ethyl-5-[5,5-dimethyl-1-(1-pyrrolidinyl)-1-cyclohexen-3-ylidene]rhodanine"
"C(C)N1C(=S)N(C(=O)C(C1=O)=C1C=C(CC(C1)(C)C)N1CCCC1)CC","1,3-diethyl-5-[5,5-dimethyl-1-(1-pyrrolidinyl)-1-cyclohexen-3-ylidene]-2-thiobarbituric acid"
"C(C)N1C(=S)N(C(=O)CC1=O)CC","1,3-diethyl-2-thiobarbituric acid"
"CC1(CC(C=C(C1)N1CCCC1)=C(C#N)S(=O)(=O)C)C","[5,5-dimethyl-1-(1-pyrrolidinyl)-1-cyclohexen-3-ylidene]-(methylsulfonyl)acetonitrile"
"CS(=O)(=O)CC#N","methylsulfonylacetonitrile"
"CC1(CC(C=C(C1)N1CCCC1)=C(C#N)S(=O)(=O)CCCCCCCCCCCC)C","[5,5-dimethyl-1-(1-pyrrolidinyl)-1-cyclohexen-3-ylidene]-(dodecylsulfonyl)acetonitrile"
"C(CCCCCCCCCCC)S(=O)(=O)CC#N","dodecylsulfonylacetonitrile"
"BrC=1C=C(C(=CC1OC)[N+](=O)[O-])C","3bromo-4-methoxy-6-nitrotoluene"
"NC=1C=C(C(=CC1OC)[N+](=O)[O-])C","3-amino-4-methoxy-6-nitrotoluene"
"O(C1=CC=CC=C1)C=1C=C(C=CC1)C(C(=O)[O-])C.[Na+]","sodium 2-(3-phenoxyphenyl)propionate"
"C(CCCCC)OC(=O)C1NCCC1","2-[(hexyloxy)carbonyl]pyrrolidine"
"C(=O)(OCC1=CC=CC=C1)N1C(C(=O)O)CCC1","n-carbobenzoxy-dl-proline"
"C(C1=CC=CC=C1)OC(=O)N1C(CCC1)C(=O)NCCCCCC","1-[(benzyloxy)carbonyl]-2-[(hexylamino)carbonyl]pyrrolidine"
"[N+](=O)([O-])C1=CC=C(C=C1)OC(C1N(CCC1)C(=O)OCC1=CC=CC=C1)=O","n-carbobenzoxy-dl-proline p-nitrophenyl ester"
"C(C)(C)(C)OC(=O)N1C(CCC1)CO","1-(t-butoxycarbonyl)-2-pyrrolidinemethanol"
"C(C)(C)(C)OC(=O)N1C(C(=O)O)CCC1","n-t-butoxycarbonyl-dl-proline"
"C(C1=CC=CC=C1)OC(CCCCCCN1C(CCC1)C(=O)OCCCCCC)=O","2-[(hexyloxy)carbonyl]-1-pyrrolidineheptanoic acid benzyl ester"
"ICCCCCCC(=O)OCC1=CC=CC=C1","benzyl 7-iodoheptanoate"
"C(CCCCC)OC(=O)C1CNCC1","3-[(hexyloxy)carbonyl]pyrrolidine"
"C(=O)(O)C1CN(CC1)C(=O)OCC1=CC=CC=C1","3-carboxy-1-phenylmethyloxycarbonylpyrrolidine"
"C(CCCCC)NC(=O)C1CNCC1","3-[(hexylamino)carbonyl]pyrrolidine"
"C(C)(C)(C)OC(=O)N1CC(CC1)C(=O)O","1-(t-butyloxycarbonyl)-3-pyrrolidinecarboxylic acid"
"C(C1=CC=CC=C1)N1CC(CC1)C(=O)O","n-benzylpyrrolidine 3-carboxylic acid"
"N1CC(CC1)C(=O)O","3-pyrrolidine carboxylic acid"
"C(CCCCCCC)C1CNCC1","3-octylpyrrolidine"
"ClCCCCCCC","1-chloroheptane"
"[I-].C(CCCCCC)[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1","heptyltriphenyl phosphonium iodide"
"C(CCCCCC)=P(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1","heptylidenetriphenyl phosphorane"
"C(C)(C)(C)OC(=O)N1CC(CC1)C=O","1-(t-butoxycarbonyl)-3-pyrrolidinecarboxaldehyde"
"N1C(CCC1)CCCCCCC(=O)O","2-pyrrolidineheptanoic acid"
"C(C)(C)(C)OC(CC(CCCCCCC(=O)OCC1=CC=CC=C1)O)=O","3-hydroxydecanedioic acid 10-benzyl ester-1-t-butyl ester"
"C(=O)CCCCCCC(=O)OCC1=CC=CC=C1","benzyl 7-formylheptanoate"
"BrCC(=O)OC(C)(C)C","t-butyl bromoacetate"
"C1(=CC=CC=C1)COC(CCCCCCC1N(CCC1C(=O)O)C(=O)OCC1=CC=CC=C1)=O","3-carboxy-1-[(phenylmethyloxy)carbonyl]-2-pyrrolidineheptanoic acid phenylmethyl ester"
"C1(=CC=CC=C1)COC(CCCCCCC1NCCC1C(=O)OC(C)(C)C)=O","3-t-butyloxycarbonyl-2-pyrrolidineheptanoic acid phenylmethyl ester"
"C(CCCCC)OC(=O)C1C(NCC1)CCCCCCC(=O)O","3-[(hexyloxy)carbonyl]-2-pyrrolidineheptanoic acid"
"C1(=CC=CC=C1)COC(CCCCCCC1N(CCC1C(=O)O)C(=O)OC(C)(C)C)=O","3-carboxy-1-[(t-butyloxy)carbonyl]-2-pyrrolidineheptanoic acid phenylmethyl ester"
"C(C1=CC=CC=C1)(=O)CC(=O)O","benzoylacetic acid"
"C(C)(C)(C)C1(CC(=CC(=C1O)C(C)(C)C)C)C(=O)[O-].[K+]","potassium 2,6-di-t-butyl-p-cresolate"
"C1(=CC=CC=C1)C1=C(C=CC=C1)O","o-phenyl-phenol"
"C1=CC=C(C=C1)C2=CC=CC=C2[O-].[Na+]","potassium o-phenyl-phenate"
"C(C)(C)(C)C1(CC(=CC=C1O)C)C(=O)[O-].[K+]","potassium 2-t-butyl-p-cresolate"
"C=1(C(=CC=CC1O)C)C(=O)[O-].[K+]","potassium meta-cresolate"
"BrC(C(=O)OC)COC","methyl α-bromo-βmethoxypropionate"
"COC(C=C)=O","methylacrylate"
"C(#N)CCCCCCC(C(C=O)COC)C(=O)C","3-(6-cyanohexyl)-2-methoxymethyl levulinaldehyde"
"C(#N)CCCCCCC(C(CO)COC)C(C)O","3-(6-cyanohexyl)-2-methoxymethyl-1,4-pentanediol"
"C(C)(C)(C)C1=CC=C(C=C1)S(=O)(=O)CC[Sn](C)(C)C","2-(4-t-butylphenylsulfonyl)ethyltrimethylstannane"
"C(=C)S(=O)(=O)C1=CC=C(C=C1)C(C)(C)C","4-t-butylphenyl vinyl sulfone"
"C[SnH](C)C","trimethyltin hydride"
"C1(=CC=C(C=C1)S(=O)(=O)CC[Sn](C)(C)C)C","2-(p-tolylsulfonyl)ethyltrimethylstannane"
"C(=C)S(=O)(=O)C1=CC=C(C=C1)C","4-tolyl vinyl sulfone"
"C(C)(C)(C)C1=CC=C(C=C1)S(=O)(=O)CCCC[Sn](C)(C)C","4-(p-t-butylphenyl-sulfonyl)butyltrimethylstannane"
"C(=CCC)C=1C=C(C=CC1C(C)(C)C)S(=O)(=O)C1=CC(=C(C=C1)C(C)(C)C)C=CCC","3-butenyl-4-t-butylphenyl sulfone"
"C1(=CC=C(C=C1)S(=O)(=O)CCCCCC[Sn](C)(C)C)C","6-(p-tolylsulfonyl)hexyltrimethylstannane"
"C1(=CC=C(C=C1)S(=O)(=O)CCCCC=C)C","5-hexenyl p-tolyl sulfone"
"C1(=CC=C(C=C1)S(=O)(=O)CCCCCCCCCCC[Sn](C)(C)C)C","11-(p-tolylsulfonyl)-undecyltrimethylstannane"
"C(CCCCCCCCC=C)S(=O)(=O)C1=CC=C(C=C1)C","10-undecenyl-p-tolyl sulfone"
"C1(=CC=C(C=C1)S(=O)(=O)CCCC[Sn](C)(C)C)C","4-(p-tolylsulfonyl)butyltrimethylstannane"
"C1(=CC=C(C=C1)S(=O)[O-])C.[Na+]","sodium p-toluenesulfinate"
"BrCCCC[Sn](C)(C)C","4-bromobutyltrimethylstannane"
"OC1=CC=2CC(C3CCCCC3C2C(=C1)O)=O","2,4-dihydroxy-4b,5,6,7,8,8a,9,10-octahydro-9 -oxo-phenanthrene"
"C(C)(=O)C1=CCCCC1","1-acetyl-cyclohexene"
"COC1=CC=2CC(C3CCCCC3C2C(=C1)OC)=O","2,4-dimethoxy-4b,5,6,7,8,8a,9,10-octahydro-9oxo-phenanthrene"
"C1(CCCC1)C1(C(C2=CC(=C(C(=C2C1=O)Cl)C)OC)=O)C","2-cyclopentyl-2,5-dimethyl-4-chloro-6-methoxy-indan-1,3-dione"
"CC1=C(C=CC=C1Cl)OC","2-methyl-3-chloroanisole"
"C1(CCCC1)C(C(=O)Cl)(C(=O)Cl)C","2-cyclopentyl-2-methylmalonyl chloride"
"O=C1C2(C(C3=C(C(=C(C=C13)OCC1=NN=NN1)C)Cl)=O)CCCC2","5 -[1',3'-dioxo-4'-chloro-5'-methylspiro-(cyclopentane-1,2'-indan)-6'-yloxymethyl]-tetrazole"
"ClC1=C(C=CC(=C1Cl)OC)C(=O)C1=CCCCC1","1-cyclohexenyl (2,3-dichloro-4-methoxyphenyl) ketone"
"ClC1=C(C=CC(=C1Cl)OC)C(=O)C1(CCCCC1)Br","1-bromocyclohexyl (2,3-dichloro-4-methoxyphenyl) ketone"
"ClC1=C(C(=CC=2C3=CC=CC=C3C(C12)=O)OC)Cl","1,2-dichloro-3-methoxyfluoren-9-one"
"O=C1C(=CC2=CC(=C(C(=C12)Cl)Cl)OCC(=O)O)C(C)C","(1-oxo-2-isopropyl-6,7-dichloroinden-5-yloxy)acetic acid"
"O=C1C(CC2=CC(=C(C(=C12)Cl)Cl)OCC(=O)O)(C(C)C)Br","(1-oxo-2-bromo-2-isopropyl-6,7-dichloro-5-indanyloxy)acetic acid"
"CCOC(=O)[C@@H](C1=CC=CC=C1)N","ethyl d-phenylglycinate"
"CCOC(=O)C(C1=CC=CC=C1)N","ethyl dl-phenylglycinate"
"N[C@@H](CCSC)C(=O)OC","methyl l-methioninate"
"NC(CCSC)C(=O)OC","methyl dl-methioninate"
"COC=1C=CC(=CC1)C=O","anisaldehyde"
"C1=CC=C(C=C1)[C@@H](C(=O)O)N","l-phenylglycine"
"COC(=O)[C@H](C1=CC=CC=C1)N","methyl l-phenylglycinate"
"ClC1=C(C=O)C=CC(=C1O)O","2-chloroprotocatechualdehyde"
"ClC1=C(C=O)C=CC(=C1O)OC","2-chloroisovanillin"
"Cl.ClC1=C(C(CNC2CCCC2)O)C=CC(=C1OCC1=CC=CC=C1)OCC1=CC=CC=C1","2-chloro-α-(cyclopentylaminomethyl)-3,4-dibenzyloxybenzyl alcohol hydrochloride"
"ClC1=C(C2CO2)C=CC(=C1OCC1=CC=CC=C1)OCC1=CC=CC=C1","2-chloro-3,4-dibenzyloxystyrene oxide"
"ClC1=C(C(CNC(C)(C)C)O)C=CC(=C1O)O","2-chloro-α-(t-butylaminomethyl)-3,4-dihydroxybenzyl alcohol"
"C(C1=CC=CC=C1)OC1=C(C=C(C=O)C=C1Cl)OC","4-benzyloxy-5-chloro-3-methoxybenzaldehyde"
"ClC=1C(=C(C=C(C=O)C1)OC)O","5-chlorovanillin"
"ClC=1C(=C(C=C(C(CNCC2CC2)O)C1)O)O","5-chloro-α-(cyclopropylmethylaminomethyl)-3,4-dihydroxybenzyl alcohol"
"ClC=1C(=C(C=C(C2CO2)C1)OCC1=CC=CC=C1)OCC1=CC=CC=C1","5-chloro-3,4-dibenzyloxystyrene oxide"
"ClC1=CC(=C(C=C1C=O)O)O","6-chloroprotocatechualdehyde"
"ClC1=CC(=C(C=C1C=O)OC)OC","6-chloroveratraldehyde"
"Cl.ClC1=CC(=C(C=C1C(CNC(C)C)O)OCC1=CC=CC=C1)OCC1=CC=CC=C1","6-chloro-α-(isopropylaminomethyl)-3,4-dibenzyloxybenzyl alcohol hydrochloride"
"ClC1=CC(=C(C=C1C1CO1)OCC1=CC=CC=C1)OCC1=CC=CC=C1","6-chloro-3,4-dibenzyloxystyrene oxide"
"FC1=C(C=O)C=CC(=C1O)O","2-fluoroprotocatechualdehyde"
"FC1=C(C=O)C=CC(=C1OC)OC","2-fluoroveratraldehyde"
"FC1=C(CCl)C=CC(=C1OC)OC","2-fluoro-3,4-dimethoxybenzyl chloride"
"FC1=C(C(=CC=C1)OC)OC","3-fluoroveratrole"
"BrC(C(=O)C1=CC=CC=C1)(C(COCC1=CC=CC=C1)OCC1=CC=CC=C1)Cl","α-bromo-2-chloro-3,4-dibenzyloxybutyrophenone"
"ClC(C(=O)C1=CC=CC=C1)C(COCC1=CC=CC=C1)OCC1=CC=CC=C1","2-chloro-3,4-dibenzyloxybutyrophenone"
"Cl.C(C1=CC=CC=C1)N(C(C(=O)C1=CC=CC=C1)(C(COCC1=CC=CC=C1)OCC1=CC=CC=C1)Cl)C(C)C","α-(n-benzylisopropylamino)-2-chloro-3,4-dibenzyloxybutyrophenone hydrochloride"
"CCC(C=CCCC)=O","methyl heptenone"
"C(C=C(C)C)Cl","prenyl chloride"
"C(C=C(C)C)CC(=O)C=C(C)C","prenyl mesityl oxide"
"C12CC3CCCC(C3CC1)C2","tricyclo[5.3.1.03,8 ]-undecane"
"C12C3CCCC3C(CC1)CC2","tricyclo[5.2.2.02,6 ]undecane"
"CC12CC3CC(CC(C1)C3)C2","1-methyladamantane"
"C1CC2CC3CC1CC(C2)C3","homoadamantane"
"C1CC2CC3CCC2C(C1)C3","4-homoisotwistane"
"C=CCCCC1=CC=CCC1","1-penten-5-ylcyclohexadiene"
"C(C)N(CC)[Si](C)(C)C","diethylaminotrimethylsilane"
"S(F)(F)(F)F","sulfur tetrafluoride"
"FCCCCCCCC","1-fluorooctane"
"[N+](=O)([O-])C(C(=O)OC)=C1OCCCN1","methyl nitro(tetrahydro-2h-1,3-oxazin-2-ylidene)acetate"
"CSC=1OCCCN1","5,6-dihydro-2-(methylthio)-4h-1,3-oxazine"
"[N+](=O)([O-])CC(=O)OC","methyl nitroacetate"
"[N+](=O)([O-])C(C(=O)O)=C1OCCCN1","nitro(tetrahydro-2h-1,3-oxazin-2-ylidene)acetic acid"
"CSCCO","2-(methylthio)ethanol"
"Cl.COC([C@@H](NC(CN)=O)CCCCNC(=O)OCC1=CC=CC=C1)=O","nα-glycyl-nε-carbobenzoxy-l-lysine methyl ester hydrochloride"
"NCC(=O)N[C@@H](CCCCNC(=O)OCC1=CC=CC=C1)C(=O)O","nα-glycyl-nε-carbobenzoxy-l-lysine"
"C(C1=CC=CC=C1)OC(=O)NCCCCC1C(NCC(N1)=O)=O","3-(4-benzyloxycarbonylaminobutyl)-2,5-piperazinedione"
"COC([C@@H](NC(CN)=O)CCCCNC(=O)OCC1=CC=CC=C1)=O","nα-glycyl-nε-carbobenzoxy-l-lysine methyl ester"
"N1=C(N=CC=C1)N1CCN(CC1)CCCN1C(CC2(CCCC2)CC1=O)=O","8-[3-[4-(2-pyrimidinyl)-1-piperazinyl]propyl]-8-azaspiro[4.5]decane-7,9-dione"
"ClCCCN1C(CC2(CCCC2)CC1=O)=O","8-[3-chloro-1-propyl)-8-azaspiro[4.5]decane-7.9-dione"
"C(C)(C)(C)C1=C(C(C(=O)O)=C(C(=C1)[N+](=O)[O-])C)O","3-tert. butyl-5-nitro-6-methyl salicylic acid"
"C(C)(C)(C)C1=C(C(C(=O)O)=C(C=C1)C)O","3-tert. butyl-6-methyl salicylic acid"
"C(C)N(CC(=O)NCC(=O)NC1=CC=CC=C1)CC","n,n-diethylglycylglycineanilide"
"ClCC(=O)NCC(=O)NC1=CC=CC=C1","chloroacetylglycineanilide"
"CC(C1=CC=CC=C1)(C)NC(CN)=O","n1 -(α,α-dimethylbenzyl)glycineamide"
"ClCC(=O)NC(C1=CC=CC=C1)(C)C","2-chloro-n-(α,α-dimethylbenzyl)-acetamide"
"BrC(C(=O)NC(C1=CC=CC=C1)(C)C)C","2-bromo-n-(α,α-dimethylbenzyl)propionamide"
"CC(C1=CC=CC=C1)(C)N","α,α-dimethylbenzylamine"
"BrCCC(=O)Br","bromopropionyl bromide"
"CC(C1=CC=CC=C1)(C)NC([C@@H](N)C)=O","n1 -(α,α-dimethylbenzyl)alanineamide"
"C(C1=CC=CC=C1)NC(=S)N1C(NCC1)=O","1-(benzylthiocarbamoyl)-2-oxo-tetrahydroimidazole"
"C(N)(=S)C=1NC=CN1","thiocarbamoylimidazole"
"C1CNC(=O)N1","ethyleneurea"
"C(C1=CC=CC=C1)N=C=S","benzylisothiocyanate"
"CN(S(=O)(=O)N1C(NCC1)=O)C","1-(n,n-dimethylsulphamoyl)-2-oxo-tetrahydroimidazole"
"CN(S(=O)(=O)Cl)C","n,n-dimethyl sulphamoyl chloride"
"C(C)N(C(=O)N1C(NCC1)=O)CC","1-(n,n-diethylcarbamoyl)-2-oxo-tetrahydroimidazole"
"FC1=CC=C(C=C1)S(=O)(=O)N1C(NCC1)=O","1-(4-fluorophenylsulphonyl)-2-oxo-tetrahydroimidazole"
"C(C)N(S(=O)(=O)N1C(NCC1)=O)CC","1-(n,n-diethylsulphamoyl)--2-oxo-tetrahydroimidazole"
"N1(CCCCC1)S(=O)(=O)N1C(NCC1)=O","1-piperidinosulfonyl-2-oxo-tetrahydroimidazole"
"[N+](=O)(O)[O-].C1(=CC=CC=C1)NC(=N)N","phenyl guanidine nitrate"
"ClC1=CC=C(NC(=O)C2=C(CCCC2=O)O)C=C1","4'-chloro-2-hydroxy-6-oxo-1-cyclohexene-1-carboxanilide"
"[Br-].C(CCCCCCCCCCCCCCC)[N+](C)(C)C","cetyl trimethyl ammonium bromide"
"[Br-].C(CCCCCCCCCCCCCCC)[N+](C)(C)CC1=CC=CC=C1","cetyl benzyl dimethyl ammonium bromide"
"C(C1=CC=CC=C1)OC1=C(C=O)C=CC(=C1)OCCC","benzyloxy-4-n-propoxybenzaldehyde"
"C(C1=CC=CC=C1)OC=1C=C(C=O)C=CC1OCCC","3-benzyloxy-4-n-propoxybenzaldehyde"
"OC=1C=C(CO)C=CC1OCCC","3-hydroxy-4-n-propoxybenzyl alcohol"
"[N+](=O)([O-])C=1C=C(NC(C(C)C)=O)C=C(C1)[N+](=O)[O-]","3',5'-dinitro-iso-butyranilide"
"[N+](=O)([O-])C=1C=C(N)C=C(C1)[N+](=O)[O-]","3,5-dinitroaniline"
"[N+](=O)([O-])C=1C(=C(N)C=C(C1)[N+](=O)[O-])C","3,5-dinitro-2-methylaniline"
"[N+](=O)([O-])C=1C(=C(C(=O)O)C=C(C1)[N+](=O)[O-])C","3,5-dinitro-2-methylbenzoic acid"
"[N+](=O)([O-])C=1C=C(N(C(C)=O)CCCC)C=C(C1)[N+](=O)[O-]","3',5'-dinitro-n-n-butylacetanilide"
"C(CCC)NC1=CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-]","n-n-butyl-3,5-dinitroaniline"
"[N+](=O)([O-])C=1C=C(N(C(C)=O)CC)C=C(C1)[N+](=O)[O-]","3',5'-dinitro-n-ethylacetanilide"
"[N+](=O)([O-])C=1C=C(NC(C)=O)C=C(C1)[N+](=O)[O-]","3',5'-dinitroacetanilide"
"[N+](=O)([O-])C=1C=C(NC(=O)C2CC2)C=C(C1)[N+](=O)[O-]","3',5'-dinitrocyclopropanecarboxanilide"
"C1(CC1)C(=O)OC(=O)C1CC1","cyclopropanecarboxylic anhydride"
"[N+](=O)([O-])C=1C=C(N(C=O)C)C=C(C1)[N+](=O)[O-]","3',5'-dinitro-n-methylformanilide"
"CNC1=CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-]","n-methyl-3,5-dinitroaniline"
"[N+](=O)([O-])C=1C=C(NC=O)C=C(C1)[N+](=O)[O-]","3',5'-dinitroformanilide"
