"source","target","role"
"Cl.NO","US0613331513","reactant"
"C(=O)([O-])[O-].[Na+].[Na+]","US0613331513","reactant"
"O.C1(=CC(O)=CC(C)=C1)O","US0613331514","reactant"
"ClC1=C(C=CC=C1Cl)S(=O)(=O)Cl","US0613331514","reactant"
"N(=NC(=O)OCC)C(=O)OCC","US0613331515","reactant"
"OC=1C=C(C=C(C1)C)OS(=O)(=O)C1=C(C(=CC=C1)Cl)Cl","US0613331515","reactant"
"O(C(C)(C)C)C(=O)N1CCC(CC1)CO","US0613331515","reactant"
"C1(=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1","US0613331515","reactant"
"N1CC(CCC1)CO","US0613331517","reactant"
"C(C)N(CC)CC","US0613331517","reactant"
"C(=O)(OC(C)(C)C)OC(=O)OC(C)(C)C","US0613331517","reactant"
"C1(=CC(=CC2=CC=CC=C12)O)O","US0613331518","reactant"
"N1=C(C=CC=C1C)C","US0613331518","reactant"
"ClC1=C(C=CC=C1)S(=O)(=O)Cl","US0613331518","reactant"
"C(C)(C)(C)OC(=O)N1CCC(CC1)COC1=CC(=CC2=CC=CC=C12)OS(=O)(=O)C1=C(C=CC=C1)Cl","US0613331519","reactant"
"Cl","US0613331519","reactant"
"Cl.N1CCC(CC1)COC1=CC(=CC2=CC=CC=C12)OS(=O)(=O)C1=C(C=CC=C1)Cl","US0613331520","reactant"
"Cl.C(C)(OCC)=N","US0613331520","reactant"
"C(C)(C)N(C(C)C)CC","US0613331520","reactant"
"C(C)(C)N(C(C)C)CC","US0613331520","reactant"
"Cl.C(C)(OCC)=N","US0613331520","reactant"
"C1(=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1","US0613331521","reactant"
"ClC1=C(C=CC=C1)O","US0613331521","reactant"
"N(=NC(=O)OCC)C(=O)OCC","US0613331521","reactant"
"OC=1C=C(CO)C=CC1","US0613331521","reactant"
"ClC1=C(OCC=2C=C(C=CC2)O)C=CC=C1","US0613331522","reactant"
"C1(=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1","US0613331522","reactant"
"C(C)(C)(C)OC(=O)N1CCC(CC1)CO","US0613331522","reactant"
"N(=NC(=O)OCC)C(=O)OCC","US0613331522","reactant"
"ClC1=C(OCC2=CC(=CC=C2)OCC2CCN(CC2)C(=O)OC(C)(C)C)C=CC=C1","US0613331523","reactant"
"Cl","US0613331523","reactant"
"Cl.ClC1=C(OCC2=CC(=CC=C2)OCC2CCNCC2)C=CC=C1","US0613331524","reactant"
"CN(C=O)C","US0613331524","reactant"
"C(C)(C)N(C(C)C)CC","US0613331524","reactant"
"Cl.C(C)(OCC)=N","US0613331524","reactant"
"C(#N)C=1C=C(C=CC1)COC=1C=C(C=C(C1)C)OS(=O)(=O)C1=C(C=CC=C1)Cl","US0613331525","reactant"
"Cl","US0613331525","reactant"
"Cl.CN","US0613331525","reactant"
"C(=O)([O-])[O-].[Na+].[Na+]","US0613331525","reactant"
"C(#N)C1=CC=C(C=C1)COC=1C=C(C=C(C1)C)OS(=O)(=O)C1=C(C=CC=C1)Cl","US0613331527","reactant"
"Cl","US0613331527","reactant"
"C([O-])([O-])=O.[NH4+].[NH4+]","US0613331527","reactant"
"C(C)(=O)OC1=CC(O)=CC=C1","US0613331528","reactant"
"[H-].[Na+]","US0613331528","reactant"
"C(C1=CC=CC=C1)Br","US0613331528","reactant"
"C(C)(=O)OC1=CC(=CC=C1)OCC1=CC=CC=C1","US0613331529","reactant"
"[OH-].[Na+]","US0613331529","reactant"
"Cl","US0613331529","reactant"
"C(C1=CC=CC=C1)OC=1C=C(C=CC1)O","US0613331530","reactant"
"C(C)(C)N(CC)C(C)C","US0613331530","reactant"
"ClC1=C(C=CC=C1)S(=O)(=O)Cl","US0613331530","reactant"
"C(C1=CC=CC=C1)OC=1C=C(C=CC1)OS(=O)(=O)C1=C(C=CC=C1)Cl","US0613331531","reactant"
"N(=NC(=O)OCC)C(=O)OCC","US0613331532","reactant"
"OC=1C=C(C=CC1)OS(=O)(=O)C1=C(C=CC=C1)Cl","US0613331532","reactant"
"C(#N)C=1C=C(CO)C=CC1","US0613331532","reactant"
"C1(=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1","US0613331532","reactant"
"C(#N)C=1C=C(C=CC1)COC=1C=C(C=CC1)OS(=O)(=O)C1=C(C=CC=C1)Cl","US0613331533","reactant"
"Cl","US0613331533","reactant"
"C([O-])([O-])=O.[NH4+].[NH4+]","US0613331533","reactant"
"[H-].[Na+]","US0613331534","reactant"
"OC=1C=C(C=C(C1)C)OS(=O)(=O)C1=C(C=CC=C1)Cl","US0613331534","reactant"
"BrCCCCCC#N","US0613331534","reactant"
"[C-]#N.[K+]","US061334321","reactant"
"C(#N)CC(=O)OCC","US061334321","reactant"
"C=O","US061334321","reactant"
"[K]","US061334321","reactant"
"Cl","US061334321","reactant"
"C(C)(C)(CC(C)(C)C)N","US061334411","reactant"
"C1[C@@H]2N(C1=O)[C@H](/C(=C/CO)/O2)C(=O)O","US061334411","reactant"
"C(C)(=O)[O-].[K+]","US061334411","reactant"
"C(C)(=O)[O-].[K+]","US061334411","reactant"
"C1[C@@H]2N(C1=O)[C@H](/C(=C/CO)/O2)C(=O)O","US061334411","reactant"
"ClC1=C(C(=O)O)C=CC=C1","US061332522","reactant"
"CN(C)CCN(C)C","US061332522","reactant"
"[Li]C(C)CC","US061332522","reactant"
"C1CCCCC1","US061332522","reactant"
"C[Si](C)(C)Cl","US061332522","reactant"
"C(CC(O)(C(=O)O)CC(=O)O)(=O)O","US061332522","reactant"
"[N+](=[N-])=C","US0613325210","reactant"
"C(C)(C)(C)C1=C(C=CC=C1)OC(=O)CC(C)(C)NS(=O)(=O)C(F)(F)F","US0613325210","reactant"
"[Li]C(C)CC","US0613325212","reactant"
"C1CCCCC1","US0613325212","reactant"
"C(C)N(C(C1=C(C=CC=C1)Cl)=O)CC","US0613325212","reactant"
"CN(C)CCN(C)C","US0613325212","reactant"
"C[Sn](C)(C)Cl","US0613325212","reactant"
"[Li]C(C)CC","US0613325213","reactant"
"C1CCCCC1","US0613325213","reactant"
"CN(C)CCN(C)C","US0613325213","reactant"
"C(C)N(C(C1=CC(=CC=C1)F)=O)CC","US0613325213","reactant"
"FC=1C=C(C(=O)O)C=CC1","US0613325213","reactant"
"C(C)NCC","US0613325213","reactant"
"[Si](C)(C)(C(C)(C)C)Cl","US0613325213","reactant"
"C(CC(O)(C(=O)O)CC(=O)O)(=O)O","US0613325213","reactant"
"[Li]C(C)CC","US0613325214","reactant"
"C1CCCCC1","US0613325214","reactant"
"CN(C)CCN(C)C","US0613325214","reactant"
"CC(C)(C)[Si](C1=C(C(=O)N(CC)CC)C=CC=C1F)(C)C","US0613325214","reactant"
"CI","US0613325214","reactant"
"C(CC(O)(C(=O)O)CC(=O)O)(=O)O","US0613325214","reactant"
"[Li]C(C)CC","US0613325215","reactant"
"C1CCCCC1","US0613325215","reactant"
"CN(C)CCN(C)C","US0613325215","reactant"
"CC(C)(C)N(C(C1=C(C(=CC=C1)F)[Si](C)(C)C)=O)C","US0613325215","reactant"
"CI","US0613325215","reactant"
"C(CC(O)(C(=O)O)CC(=O)O)(=O)O","US0613325215","reactant"
"C(CC)N(C(C1=C(C=CC=C1)[Si](C)(C)C)=O)CCC","US0613325216","reactant"
"CI","US0613325216","reactant"
"C(C)N(C(C1=CC(=CC=C1)Cl)=O)CC","US0613325217","reactant"
"ClC=1C=C(C(=O)O)C=CC1","US0613325217","reactant"
"C(C)NCC","US0613325217","reactant"
"C[Si](C)(C)Cl","US0613325217","reactant"
"C(C)NC(C1=C(C=CC=C1)Cl)=O","US0613325218","reactant"
"C[Si](C)(C)Cl","US0613325218","reactant"
"C[Si](C)(C)[N-][Si](C)(C)C.[Na+]","US0613325220","reactant"
"ClC1=C(C(=O)NCC)C(=CC=C1)[Si](C)(C)C","US0613325220","reactant"
"C(C)(=O)Cl","US0613325220","reactant"
"C1CCOC1","US0613325220","reactant"
"C1CCOC1","US0613325220","reactant"
"C1CCOC1","US0613325220","reactant"
"[Li]C(C)CC","US0613325221","reactant"
"C1CCCCC1","US0613325221","reactant"
"CN(C)CCN(C)C","US0613325221","reactant"
"BrC1=C(C(=O)O)C(=CC=C1)[Si](C)(C)C","US0613325221","reactant"
"CI","US0613325221","reactant"
"C(CC(O)(C(=O)O)CC(=O)O)(=O)O","US0613325221","reactant"
"C(C)NC(C1=CC=CC=C1)=O","US0613325222","reactant"
"C[Si](C)(C)Cl","US0613325222","reactant"
"C[Si](C)(C)[N-][Si](C)(C)C.[Na+]","US0613325223","reactant"
"C(C)NC(C1=C(C=CC=C1)[Si](C)(C)C)=O","US0613325223","reactant"
"COCCl","US0613325223","reactant"
"C(C)N(C(C1=C(C(=CC=C1C=O)F)[Si](C)(C)C)=O)CC","US0613325224","reactant"
"[BH4-].[Na+]","US0613325224","reactant"
"C(C)NCC","US0613325226","reactant"
"FC1=C(C(=O)Cl)C=C(C=C1)F","US0613325226","reactant"
"C(C)N(C(C1=C(C=C(C=C1)C)[Si](C)(C)C)=O)CC","US0613325227","reactant"
"ClC(C(Cl)(Cl)Cl)(Cl)Cl","US0613325227","reactant"
"C(C)N(C(C1=C(C=C(C=C1)C)[Si](C)(C)C)=O)CC","US0613325228","reactant"
"CI","US0613325228","reactant"
"C(C)N(C(C1=C(C=CC=C1)Cl)=O)CC","US0613325232","reactant"
"Cl[Si](CC)(CC)CC","US0613325232","reactant"
"C(C)N(C(C1=C(C=CC=C1)Cl)=O)CC","US0613325233","reactant"
"C[Si](C1=CC=CC=C1)(C)Cl","US0613325233","reactant"
"C(C)N(C(C1=C(C=CC=C1)Cl)=O)CC","US0613325234","reactant"
"C(C)(C)[Si](C(C)C)(C(C)C)Cl","US0613325234","reactant"
"C(C)N(C(C1=C(C=CC=C1)Cl)=O)CC","US0613325235","reactant"
"ClC[Si](C)(C)Cl","US0613325235","reactant"
"[Li]C(C)CC","US0613325237","reactant"
"C1CCCCC1","US0613325237","reactant"
"C(=O)=O.CC(=O)C","US0613325237","reactant"
"C(C)NC(=O)C1=CSC=C1","US0613325237","reactant"
"CN(C)CCN(C)C","US0613325237","reactant"
"C[Si](C)(C)Cl","US0613325237","reactant"
"C(C)N(C(C1=C(C(=CC=C1)F)[Si](C)(C)C)=S)CC","US0613325240","reactant"
"CI","US0613325240","reactant"
"ClC1=C(C(=O)Cl)C(=CC=C1)[Si](C)(C)C","US0613325241","reactant"
"C(C)S","US0613325241","reactant"
"FC(C1=C(C(=O)Cl)C=CC=C1)(F)F","US0613325242","reactant"
"C(C)N","US0613325242","reactant"
"C(C)NC(C1=C(C=CC=C1)Cl)=O","US0613325243","reactant"
"ClC[Si](C)(C)Cl","US0613325243","reactant"
"C(C)NC(C1=C(C=CC=C1)Cl)=O","US0613325244","reactant"
"C(=C)[Si](C)(C)Cl","US0613325244","reactant"
"C(C)NC(C1=C(C=CC=C1)Cl)=O","US0613325245","reactant"
"CN(C)CCN(C)C","US0613325245","reactant"
"[Li]C(C)CC","US0613325245","reactant"
"[Mg+2].[Br-].[Br-]","US0613325245","reactant"
"CCOCC","US0613325245","reactant"
"C(C1=CC=CC=C1)(=O)OOOC(C)(C)C","US0613325245","reactant"
"C(C)N(CC)CC","US0613325247","reactant"
"ClC1=C(C(=O)Cl)C(=CC=C1)[Si](C)(C)C","US0613325247","reactant"
"Cl.C(CC)NC(C)C","US0613325247","reactant"
"C(C)N(CC)CC","US0613325250","reactant"
"ClC1=C(C(=O)Cl)C(=CC=C1)[Si](C)(C)C","US0613325250","reactant"
"C(C)NC(CCCCCC)C","US0613325250","reactant"
"[BH4-].[Na+]","US0613325251","reactant"
"C(C)N(C(C1=C(C=CC=C1C=O)[Si](C)(C)C)=O)CC","US0613325251","reactant"
"ClC1=C(C(=CC=C1)[Si](C)(C)C)N=C=O","US0613325252","reactant"
"C(C)O","US0613325252","reactant"
"ClC1=C(C(=CC=C1)[Si](C)(C)C)N=C=O","US0613325253","reactant"
"C(C)N","US0613325253","reactant"
"C(C)(=O)OCC","US0613325253","reactant"
"FC1=C(C(=O)Cl)C=CC=C1","US0613325254","reactant"
"C(C)N","US0613325254","reactant"
"[Li]C(C)CC","US0613325255","reactant"
"C1CCCCC1","US0613325255","reactant"
"C(C)NC(C1=C(C=CC=C1)F)=O","US0613325255","reactant"
"C[Si](C)(C)Cl","US0613325255","reactant"
"[Li]C(C)CC","US0613325257","reactant"
"C1CCCCC1","US0613325257","reactant"
"CN(C)CCN(C)C","US0613325257","reactant"
"FC=1C=C(C(=O)N2CCCC2)C=CC1","US0613325257","reactant"
"C[Si](C)(C)Cl","US0613325257","reactant"
"[Li]C(C)CC","US0613325258","reactant"
"C1CCCCC1","US0613325258","reactant"
"C(=O)=O.CC(=O)C","US0613325258","reactant"
"C(C)N(C(C1=C(C=CC=C1)Cl)=O)CC","US0613325258","reactant"
"C[Ge](Cl)(C)C","US0613325258","reactant"
"BrC1=C(C(=O)O)C(=CC=C1)[Si](C)(C)C","US0613325259","reactant"
"S(=O)(Cl)Cl","US0613325259","reactant"
"CC1=C(N)C=CC=C1","US0613325259","reactant"
"C(C)N(CC)CC","US0613325259","reactant"
"BrC1=C(C(=O)NC2=C(C=CC=C2)C)C(=CC=C1)[Si](C)(C)C","US0613325260","reactant"
"C1CCOC1","US0613325260","reactant"
"[Li]C(C)CC","US0613325260","reactant"
"C(CC(O)(C(=O)O)CC(=O)O)(=O)O","US0613325260","reactant"
"ClC1=C(C(=O)Cl)C(=CC=C1)[Si](C)(C)C","US0613325262","reactant"
"C(C)(C)NC(C)C","US0613325262","reactant"
"C(C)N(C(C1=C(C=CC=C1)[Si](C)(C)C)=O)COC","US0613325263","reactant"
"CI","US0613325263","reactant"
"ClC1=C(C(=O)Cl)C(=CC=C1)[Si](C)(C)C","US0613325264","reactant"
"C(C)OCCN","US0613325264","reactant"
"C[Si](C)(C)[N-][Si](C)(C)C.[Na+]","US0613325265","reactant"
"C(C)OCCNC(C1=C(C=CC=C1[Si](C)(C)C)Cl)=O","US0613325265","reactant"
"C(C)I","US0613325265","reactant"
"C(C)N(C(C1=C(C=CC=C1[Si](C)(C)C)C)=O)COC","US0613325266","reactant"
"C(C)N(C(C1=C(C=CC=C1)Cl)=O)CC","US0613325267","reactant"
"CI","US0613325267","reactant"
"ClC1=C(C(=O)Cl)C(=CC=C1)[Si](C)(C)C","US0613325268","reactant"
"Cl.C(C)(C)NO","US0613325268","reactant"
"C(C)N(CC)CC","US0613325268","reactant"
"ClC1=C(C(=O)N)C(=CC=C1)[Si](C)(C)C","US0613325269","reactant"
"ClC1=C(C(=O)Cl)C(=CC=C1)[Si](C)(C)C","US0613325269","reactant"
"[OH-].[NH4+]","US0613325269","reactant"
"C(C1=CC=CC=C1)=O","US0613325269","reactant"
"N1N=NC2=C1C=CC=C2","US0613325269","reactant"
"BrC1=C(C(=O)Cl)C(=CC=C1)[Si](C)(C)C","US0613325271","reactant"
"C(C)N","US0613325271","reactant"
"[Li]C(C)CC","US0613325273","reactant"
"C1CCCCC1","US0613325273","reactant"
"C(C)NC(=O)C1=CSC=C1","US0613325273","reactant"
"CN(C)CCN(C)C","US0613325273","reactant"
"ClC(C(Cl)(Cl)Cl)(Cl)Cl","US0613325273","reactant"
"[Li]C(C)CC","US0613325274","reactant"
"C1CCCCC1","US0613325274","reactant"
"C(C)NC(=O)C1=C(SC=C1)Cl","US0613325274","reactant"
"CN(C)CCN(C)C","US0613325274","reactant"
"C[Si](C)(C)Cl","US0613325274","reactant"
"[Li]C(C)CC","US0613325275","reactant"
"C1CCCCC1","US0613325275","reactant"
"C(=O)=O.CC(=O)C","US0613325275","reactant"
"CN(C)CCN(C)C","US0613325275","reactant"
"C(C)NC(C1=C(C=CC=C1)Cl)=O","US0613325275","reactant"
"C(C=C)[Si](Cl)(C)C","US0613325275","reactant"
"[Li]C(C)CC","US0613325277","reactant"
"C1CCCCC1","US0613325277","reactant"
"C(=O)=O.CC(=O)C","US0613325277","reactant"
"C(C)N(C(C1=CC=CC=C1)=O)C(C(C)(C)C)OC","US0613325277","reactant"
"CN(C)CCN(C)C","US0613325277","reactant"
"C(=O)=O.CC(=O)C","US0613325277","reactant"
"C[Si](C)(C)Cl","US0613325277","reactant"
"C(C)N(C(C1=C(C=CC=C1)NC(C)(C)C)=O)C","US0613325278","reactant"
"C([O-])([O-])=O.[K+].[K+]","US0613325278","reactant"
"CI","US0613325278","reactant"
"[Li]C(C)CC","US0613325279","reactant"
"C1CCCCC1","US0613325279","reactant"
"C(=O)=O.CC(=O)C","US0613325279","reactant"
"CN(C)CCN(C)C","US0613325279","reactant"
"C(C)N(C(C1=C(C=CC=C1)N(C(C)(C)C)C)=O)C","US0613325279","reactant"
"ClC(C(Cl)(Cl)Cl)(Cl)Cl","US0613325279","reactant"
"[Li]C(C)CC","US0613325280","reactant"
"C1CCCCC1","US0613325280","reactant"
"C(=O)=O.CC(=O)C","US0613325280","reactant"
"CN(C)CCN(C)C","US0613325280","reactant"
"CC(C)(C)N(C1=C(C(=O)NCC)C=CC=C1)C","US0613325280","reactant"
"ClC(C(Cl)(Cl)Cl)(Cl)Cl","US0613325280","reactant"
"[Li]C(C)CC","US0613325281","reactant"
"C1CCCCC1","US0613325281","reactant"
"C(=O)=O.CC(=O)C","US0613325281","reactant"
"CN(C)CCN(C)C","US0613325281","reactant"
"CC(C)(C)N(C1=C(C(=O)NCC)C=CC=C1)C","US0613325281","reactant"
"CI","US0613325281","reactant"
"ClC1=C(C(=O)O)C=CC(=C1)Br","US0613325282","reactant"
"C[Si](N[Si](C)(C)C)(C)C","US0613325282","reactant"
"CC(C)(C)S","US0613325285","reactant"
"FC1=C(C(=CC=C1)F)C=1OCC(N1)(C)C","US0613325285","reactant"
"[H-].[Na+]","US0613325285","reactant"
"C(C)NC(C1=C(C=CC=C1SC(C)(C)C)F)=O","US0613325286","reactant"
"OOS(=O)[O-].[K+]","US0613325286","reactant"
"S(=O)(=O)([O-])S(=O)[O-].[Na+].[Na+]","US0613325286","reactant"
"ClCCNC(C1=C(C=CC=C1SC(C)(C)C)F)=O","US0613325287","reactant"
"OOS(=O)[O-].[K+]","US0613325287","reactant"
"S(=O)(=O)([O-])S(=O)[O-].[Na+].[Na+]","US0613325287","reactant"
"ClC1=C(C(=O)Cl)C=C(C=C1)Cl","US0613325288","reactant"
"C(C)N","US0613325288","reactant"
"[Li+].CC(C)[N-]C(C)C","US0613325289","reactant"
"CCOCC","US0613325289","reactant"
"C(C)NC(C1=C(C=CC(=C1)Cl)Cl)=O","US0613325289","reactant"
"C[Si](C)(C)Cl","US0613325289","reactant"
"BrC1=C(C(=O)Cl)C(=CC=C1)[Si](C)(C)C","US0613325293","reactant"
"C(C#C)N","US0613325293","reactant"
"C(C)NC(C1=C(C=CC=C1[Si](C)(C)C)I)=O","US0613325294","reactant"
"C(C#C)N","US0613325294","reactant"
"C(C)NC(C1=C(C=CC=C1[Si](C)(C)C)I)=O","US0613325295","reactant"
"C1(CC1)N","US0613325295","reactant"
"ClC1=C(C(=O)NCC)C(=CC=C1)[Si](C)(C)C","US0613325297","reactant"
"C(OC(C)(C)C)(OC(C)(C)C)=O","US0613325297","reactant"
"C(OC(C)(C)C)(OC(C)(C)C)=O","US0613325297","reactant"
"C(OC(C)(C)C)(OC(C)(C)C)=O","US0613325297","reactant"
"C(C)#N","US0613325297","reactant"
"ClC1=C(C(=O)N(C(C(C)(C)C)OC)CC)C(=CC=C1)[Si](C)(C)C","US06133252102","reactant"
"CN(C)CCN(C)C","US06133252102","reactant"
"[Li]C(C)CC","US06133252102","reactant"
"C1CCCCC1","US06133252102","reactant"
"BrCCBr","US06133252102","reactant"
"C(C)NC(C1=C(C=CC=C1)C1=CC=CC=C1)=O","US06133252104","reactant"
"CN(C)CCN(C)C","US06133252104","reactant"
"[Li]C(C)CC","US06133252104","reactant"
"C1CCCCC1","US06133252104","reactant"
"C[Si](C)(C)Cl","US06133252104","reactant"
"ClC1=C(C(=O)N(C(C(C)(C)C)OC)CC)C(=CC=C1)[Si](C)(C)C","US06133252105","reactant"
"CN(C)CCN(C)C","US06133252105","reactant"
"[Li]C(C)(C)C","US06133252105","reactant"
"CCCCC","US06133252105","reactant"
"BrCCBr","US06133252105","reactant"
"CN(C=1C=CC(=C(C(=O)N(C(C(C)(C)C)OC)CC)C1)[Si](C)(C)C)C","US06133252106","reactant"
"I[Si](C)(C)C","US06133252106","reactant"
"ClC1=C(C(=O)NCC)C(=CC=C1C=O)[Si](C)(C)C","US06133252107","reactant"
"Cl.NO","US06133252107","reactant"
"C(C)(=O)OC(C)=O","US06133252107","reactant"
"C(C)(C)(C)C1=CC=C(C(=O)Cl)C=C1","US06133252108","reactant"
"C(C)N","US06133252108","reactant"
"[Li]C(C)CC","US06133252109","reactant"
"C1CCCCC1","US06133252109","reactant"
"C(C)(C)(C)C1=CC=C(C(=O)NCC)C=C1","US06133252109","reactant"
"CN(C)CCN(C)C","US06133252109","reactant"
"ClC(C(Cl)(Cl)Cl)(Cl)Cl","US06133252109","reactant"
"C(=O)(O)[O-].[Na+]","US06133252109","reactant"
"ClC1=C(C(=O)NCC)C=C(C=C1)N","US06133252110","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06133252110","reactant"
"CI","US06133252110","reactant"
"O","US06133252110","reactant"
"CN(C)C=O","US06133252110","reactant"
"NC=1C=CC(=C(C(=O)NCC)C1)[Si](C)(C)C","US06133252111","reactant"
"C(C)N(CC)CC","US06133252111","reactant"
"C(C1=CC=CC=C1)(=O)Cl","US06133252111","reactant"
"ClC1=C(C(=O)NCC)C(=CC=C1C=O)[Si](C)(C)C","US06133252112","reactant"
"[N+](=O)([O-])C","US06133252112","reactant"
"[OH-].[Na+]","US06133252112","reactant"
"Cl","US06133252112","reactant"
"IC1=C(C(=O)O)C=CC=C1","US06133252114","reactant"
"C(C(=O)Cl)(=O)Cl","US06133252114","reactant"
"S1C(=CC=C1)C(=O)Cl","US06133252116","reactant"
"C(C)N","US06133252116","reactant"
"C(C)NC(=O)C=1SC(=CC1[Si](C)(C)C)CO","US06133252117","reactant"
"[Cr](=O)(=O)([O-])Cl.[NH+]1=CC=CC=C1","US06133252117","reactant"
"C(C)NC(=O)C=1SC(=CC1[Si](C)(C)C)S(=O)C","US06133252118","reactant"
"[Na+].[I-]","US06133252118","reactant"
"FC(C(=O)OC(C(F)(F)F)=O)(F)F","US06133252118","reactant"
"S(=O)(=O)([O-])S(=O)[O-].[Na+].[Na+]","US06133252118","reactant"
"ClC1=CC=C(S1)C(=O)O","US06133252119","reactant"
"C(C=C)N","US06133252119","reactant"
"C[Si](C)(C)Cl","US06133252119","reactant"
"ClC1=CC(=C(S1)C(=O)NCCO)[Si](C)(C)C","US06133252121","reactant"
"C(C)N(CC)CC","US06133252121","reactant"
"CS(=O)(=O)Cl","US06133252121","reactant"
"O","US06133252121","reactant"
"BrC1=CSC=C1Br","US06133252122","reactant"
"[Li]C(C)(C)C","US06133252122","reactant"
"C(=O)=O","US06133252122","reactant"
"BrC=1C(=CSC1)C(=O)O","US06133252123","reactant"
"C(C)N","US06133252123","reactant"
"BrC1=CC(=CS1)C(=O)O","US06133252125","reactant"
"C(C)N","US06133252125","reactant"
"BrC1=CC(=CS1)C(=O)NCC","US06133252126","reactant"
"C(C)N(C(=O)C1=C(OC=C1[Si](C)(C)C)[Si](C)(C)C)CC","US06133252126","reactant"
"C[Si](C)(C)Cl","US06133252126","reactant"
"C(C)NC(=O)C=1C2=C(SC1[Si](C)(C)C)CCCC2","US06133252127","reactant"
"ClC1=CC(=C(S1)C(=O)NCC=C)[Si](C)(C)C","US06133252128","reactant"
"CS(=O)(OC)=S","US06133252128","reactant"
"C(C)N(C(=O)C=1SC=CC1[Si](C)(C)C)SC","US06133252128","reactant"
"NC=1C=CC(=C(C(=O)NCC)C1)[Si](C)(C)C","US06133252129","reactant"
"N1N=NC2=C1C=CC=C2","US06133252129","reactant"
"C=O","US06133252129","reactant"
"ClC1=C(C(=O)NCC)C(=CC=C1I)[Si](C)(C)C","US06133252131","reactant"
"C(=C)[Sn](CCCC)(CCCC)CCCC","US06133252131","reactant"
"P(=O)(OCC)(OCC)Cl","US06133252132","reactant"
"C(C)N","US06133252132","reactant"
"ClC1=C(C(=O)NCC)C(=CC=C1)[Si](C)(C)C","US06133252133","reactant"
"C[Si](C)(C)[N-][Si](C)(C)C.[Na+]","US06133252133","reactant"
"ClCSC","US06133252133","reactant"
"ClCSC","US06133252133","reactant"
"C(C)NC(C1=C(C=CC=C1SC(C)(C)C)F)=O","US06133252134","reactant"
"OOS(=O)[O-].[K+]","US06133252134","reactant"
"S(=O)(=O)([O-])S(=O)[O-].[Na+].[Na+]","US06133252134","reactant"
"O","US06133252134","reactant"
"C(C)N(C(C1=C(C=CC=C1)NC(C)(C)C)=O)CC","US06133252135","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06133252135","reactant"
"CI","US06133252135","reactant"
"CI","US06133252135","reactant"
"BrCC(C(=O)OCC)=O","US06133252136","reactant"
"NC(=S)N","US06133252136","reactant"
"N(=O)OC(C)(C)C","US06133252137","reactant"
"NC=1SC=C(N1)C(=O)OCC","US06133252137","reactant"
"O","US06133252137","reactant"
"Cl","US06133252137","reactant"
"[OH-].[Na+]","US06133252138","reactant"
"C(C)OC(=O)C=1N=C(SC1)Cl","US06133252138","reactant"
"ClC=1SC=C(N1)C(=O)Cl","US06133252139","reactant"
"ClC=1SC=C(N1)C(=O)O","US06133252139","reactant"
"S(=O)(Cl)Cl","US06133252139","reactant"
"C(C)N","US06133252139","reactant"
"N1N=CC=C1","US06133252140","reactant"
"C(C)N(CC)CC","US06133252140","reactant"
"C(C)N=C=O","US06133252140","reactant"
"Cl","US06133252140","reactant"
"C(C)(C)(C)C1=C(C(=O)Cl)C=CC=C1","US06133252141","reactant"
"C(C)N","US06133252141","reactant"
"C(C)(C)(C)C1=C(C(=O)NCC)C=CC=C1","US06133252142","reactant"
"CN(C)CCN(C)C","US06133252142","reactant"
"[Li]C(C)CC","US06133252142","reactant"
"ClC(C(Cl)(Cl)Cl)(Cl)Cl","US06133252142","reactant"
"Cl","US06133252142","reactant"
"ClC1=CC(=C(S1)C(=O)O)[Si](C)(C)C","US06133252143","reactant"
"S(=O)(Cl)Cl","US06133252143","reactant"
"Cl.C(C)(C)NO","US06133252143","reactant"
"C(=O)(O)[O-].[Na+]","US06133252143","reactant"
"N(=O)OC(C)(C)C","US06133252144","reactant"
"NC1=C(C=NN1C)C(=O)OCC","US06133252144","reactant"
"Cl","US06133252144","reactant"
"O","US06133252144","reactant"
"CN1N=CC(=C1)C(=O)OCC","US06133252145","reactant"
"[OH-].[Na+]","US06133252145","reactant"
"CN1N=CC(=C1)C(=O)O","US06133252146","reactant"
"C(C)N","US06133252146","reactant"
"N[C@H](C)CO","US061334491","reactant"
"CC(C)([O-])C.[K+]","US061334491","reactant"
"ClC1=NC=CC=C1","US061334491","reactant"
"I(=O)(=O)(=O)[O-].[Na+]","US061334493","reactant"
"CC1N([S@@](OC1)=O)C1=NC=CC=C1","US061334493","reactant"
"C(C)(=O)OCC","US061334493","reactant"
"COC1=C(C=CC=C1)N1CCNCC1","US061334494","reactant"
"C[C@H]1N(S(OC1)(=O)=O)C1=NC=CC=C1","US061334494","reactant"
"COC1=C(C=CC=C1)N1CCNCC1","US061334495","reactant"
"C[C@H]1N(S(OC1)(=O)=O)C1=NC=CC=C1","US061334495","reactant"
"Cl","US061334495","reactant"
"NC[C@H](C)O","US061334496","reactant"
"CC(C)([O-])C.[K+]","US061334496","reactant"
"ClC1=NC=CC=C1","US061334496","reactant"
